protocol_type,service,flag,src_bytes,dst_bytes,count,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate
1,45,1,0,0,2,0.5,1.0,1,0.0
1,19,9,12,0,1,1.0,0.0,95,0.58
2,45,9,1,1,141,0.01,0.67,1,0.0
2,45,9,51,0,2,1.0,0.0,254,1.0
1,18,9,26,157,1,1.0,0.0,66,0.46
1,22,4,71104,0,9,1.0,0.0,244,0.96
1,37,1,0,0,141,0.09,0.06,12,0.05
1,45,1,0,0,137,0.09,0.06,12,0.05
1,46,1,0,0,230,0.05,0.07,11,0.04
1,22,9,229,950,8,1.0,0.0,255,1.0
2,45,9,46,46,4,0.75,0.5,254,1.0
1,40,1,0,0,487,0.0,1.0,1,0.0
1,45,4,0,0,1,1.0,0.0,1,0.0
1,22,9,293,2427,8,1.0,0.0,255,1.0
1,18,9,160,595,1,1.0,0.0,126,0.49
1,24,2,0,44,2,0.5,1.0,35,0.14
1,22,9,221,2741,19,1.0,0.0,255,1.0
1,19,9,212,0,2,1.0,0.0,75,0.36
1,43,9,28,93,1,1.0,0.0,97,0.86
1,22,9,334,1751,5,1.0,0.0,255,1.0
1,22,9,235,14728,2,1.0,0.0,255,1.0
1,24,1,0,0,1,1.0,0.0,59,0.27
1,33,1,0,0,240,0.01,0.07,3,0.01
1,22,9,279,10713,9,1.0,0.0,255,1.0
2,11,9,42,42,87,0.99,0.02,254,1.0
0,59,9,36,0,1,1.0,0.0,68,0.27
1,22,9,307,6569,1,1.0,0.0,255,1.0
1,22,9,212,713,6,1.0,0.0,252,1.0
1,40,1,0,0,511,0.0,1.0,1,0.0
1,22,9,297,5929,5,1.0,0.0,255,1.0
1,22,9,222,278,14,1.0,0.0,243,1.0
2,45,9,105,146,1,1.0,0.0,29,1.0
1,8,2,0,0,265,0.05,0.06,13,0.05
2,45,9,105,147,1,1.0,0.0,255,1.0
1,43,9,28,93,2,0.5,1.0,246,0.96
2,45,9,1,1,62,0.05,0.6,3,0.01
1,22,9,197,810,8,1.0,0.0,255,1.0
1,45,1,0,0,230,0.01,0.07,3,0.01
2,45,9,50,0,4,1.0,0.0,255,1.0
1,22,9,209,2881,8,1.0,0.0,255,1.0
1,22,9,231,1000,2,1.0,0.0,255,1.0
1,45,5,0,0,148,0.03,0.11,5,0.02
0,14,9,520,0,511,1.0,0.0,233,1.0
1,52,1,0,0,4,0.25,1.0,50,0.16
1,22,9,222,929,4,1.0,0.0,255,1.0
1,43,9,32,93,1,1.0,0.0,243,0.95
2,11,9,35,0,1,1.0,0.0,13,0.07
1,15,1,0,0,124,0.02,0.06,3,0.01
1,45,1,0,0,220,0.02,0.06,5,0.02
2,45,9,1,4,45,0.09,0.27,4,0.02
1,43,9,28,93,1,1.0,0.0,195,0.76
1,22,9,178,4193,1,1.0,0.0,239,1.0
1,55,2,123,178,1,1.0,0.0,6,0.27
0,14,9,1008,0,347,1.0,0.0,255,1.0
1,43,9,28,93,1,1.0,0.0,254,1.0
1,22,9,194,2996,36,1.0,0.0,255,1.0
1,45,1,0,0,272,0.06,0.07,17,0.07
1,22,9,232,601,1,1.0,0.0,255,1.0
1,19,9,868,0,1,1.0,0.0,57,0.3
1,22,9,194,4109,20,1.0,0.0,255,1.0
2,11,9,43,109,8,1.0,0.0,217,0.64
1,22,9,228,5849,11,1.0,0.0,34,1.0
1,43,9,31,93,1,1.0,0.0,171,0.9
1,22,9,314,281,1,1.0,0.0,255,1.0
1,18,9,164,599,1,1.0,0.0,15,0.06
2,11,9,45,130,128,0.99,0.02,191,0.76
1,22,9,268,15970,1,1.0,0.0,255,1.0
1,49,9,2599,261,3,1.0,0.0,246,0.96
2,45,9,1,0,20,0.1,0.5,2,0.01
1,36,1,0,0,257,0.07,0.06,17,0.07
1,43,4,27,93,1,1.0,0.0,213,0.84
1,22,9,298,5320,36,1.0,0.0,255,1.0
1,18,9,162,599,1,1.0,0.0,14,0.05
1,43,9,28,93,1,1.0,0.0,243,0.95
1,43,9,27,93,1,1.0,0.0,211,0.83
1,22,9,197,35012,1,1.0,0.0,255,1.0
1,40,1,0,0,487,0.0,1.0,1,0.0
1,22,9,331,480,10,1.0,0.0,255,1.0
1,40,5,0,0,478,0.0,1.0,1,0.0
1,46,1,0,0,223,0.01,0.06,3,0.01
1,55,2,122,177,1,1.0,0.0,8,0.33
1,45,5,0,0,157,0.12,0.1,19,0.07
1,40,5,0,0,458,0.0,1.0,1,0.0
1,55,9,0,44,1,1.0,0.0,195,0.76
0,14,9,1032,0,240,1.0,0.0,255,1.0
1,2,5,0,0,210,0.02,0.07,5,0.02
1,40,1,0,0,1,1.0,0.0,47,0.18
1,22,9,344,276,3,1.0,0.0,250,0.98
1,22,9,391,7055,10,1.0,0.0,255,1.0
1,49,9,921,328,1,1.0,0.0,171,0.58
1,22,4,3944,0,44,1.0,0.0,255,1.0
2,45,9,44,0,4,1.0,0.0,255,1.0
1,22,9,292,3485,16,1.0,0.0,247,1.0
2,45,9,1,1,58,0.02,0.95,1,0.0
2,11,9,46,46,163,1.0,0.0,242,0.95
1,45,4,0,0,1,1.0,0.0,1,0.0
1,22,8,72564,0,14,1.0,0.0,237,0.93
1,22,9,303,2239,6,1.0,0.0,220,0.86
0,13,9,30,0,2,0.5,1.0,2,0.01
1,22,9,295,556,16,1.0,0.0,255,1.0
1,52,1,0,0,1,1.0,0.0,45,0.09
1,7,1,0,0,243,0.06,0.07,14,0.05
0,14,9,1008,0,124,1.0,0.0,255,1.0
1,63,5,0,0,226,0.02,0.06,5,0.02
0,14,9,1008,0,295,1.0,0.0,255,1.0
1,45,5,0,0,220,0.06,0.05,14,0.05
2,45,9,1,1,146,0.01,1.0,1,0.0
1,22,9,305,683,2,1.0,0.0,255,1.0
1,22,9,202,1211,3,1.0,0.0,255,1.0
1,22,9,322,396,17,1.0,0.0,255,1.0
1,45,4,0,0,1,1.0,0.0,1,0.0
1,22,9,332,10343,13,1.0,0.0,255,1.0
1,33,5,0,0,240,0.03,0.07,6,0.02
1,18,9,158,597,1,1.0,0.0,12,0.05
2,11,9,46,144,3,1.0,0.0,255,1.0
1,19,9,12,0,1,1.0,0.0,1,1.0
2,40,9,1,1,52,0.02,1.0,1,0.0
1,22,9,212,3179,11,1.0,0.0,255,1.0
0,13,9,18,0,1,1.0,0.0,41,1.0
1,45,1,0,0,221,0.01,0.07,2,0.01
1,18,9,158,597,1,1.0,0.0,17,0.07
1,25,1,0,0,217,0.08,0.06,18,0.07
1,52,1,0,0,4,0.25,1.0,21,0.08
1,22,9,306,1642,18,1.0,0.0,255,1.0
2,45,9,105,146,4,1.0,0.0,254,1.0
1,22,9,301,190,42,1.0,0.0,255,1.0
1,22,9,214,1267,2,1.0,0.0,255,1.0
0,14,9,508,0,511,1.0,0.0,162,0.64
1,22,9,239,7195,2,1.0,0.0,255,1.0
1,22,9,250,3765,17,1.0,0.0,255,1.0
1,22,9,305,4285,3,1.0,0.0,255,1.0
1,22,5,0,0,13,1.0,0.0,245,0.96
1,45,10,0,0,1,1.0,0.0,1,0.02
1,43,1,0,0,3,0.33,0.67,14,0.25
1,55,9,0,15,1,1.0,0.0,63,0.25
2,45,9,55,52,354,1.0,0.0,255,1.0
1,22,9,302,10063,27,1.0,0.0,255,1.0
1,22,4,57964,0,18,1.0,0.0,244,0.99
2,45,9,46,44,34,1.0,0.0,255,1.0
0,14,9,1032,0,335,1.0,0.0,255,1.0
1,43,9,28,93,1,1.0,0.0,248,0.97
1,49,9,1058,326,1,1.0,0.0,118,0.46
0,14,9,1008,0,197,1.0,0.0,255,1.0
1,22,9,344,269,19,1.0,0.0,255,1.0
1,22,9,334,6989,14,1.0,0.0,255,1.0
1,22,9,329,4215,12,1.0,0.0,245,1.0
1,43,9,32,93,1,1.0,0.0,54,0.95
1,8,2,0,0,277,0.06,0.05,16,0.06
1,22,9,170,22368,1,1.0,0.0,255,1.0
1,49,9,785,329,1,1.0,0.0,214,0.87
1,52,1,0,0,4,0.25,1.0,18,0.07
1,22,9,208,1827,2,1.0,0.0,255,1.0
1,49,9,2599,293,2,1.0,0.0,156,0.61
1,22,9,208,925,5,1.0,0.0,255,1.0
1,22,9,300,1543,8,1.0,0.0,255,1.0
1,22,9,326,2650,13,1.0,0.0,255,1.0
1,22,9,184,1691,1,1.0,0.0,255,1.0
1,22,9,192,169,2,1.0,0.0,255,1.0
1,43,9,30,93,1,1.0,0.0,225,0.88
1,24,2,0,44,4,0.25,0.75,59,0.24
1,22,9,236,2933,4,1.0,0.0,255,1.0
1,22,9,216,817,6,1.0,0.0,255,1.0
1,22,9,311,4482,2,1.0,0.0,151,1.0
1,45,1,0,0,241,0.03,0.06,7,0.03
1,22,4,68184,0,10,1.0,0.0,233,0.91
1,22,9,293,253,11,1.0,0.0,255,1.0
1,18,9,160,597,1,1.0,0.0,34,0.13
1,40,1,0,0,472,0.0,1.0,1,0.0
1,19,9,12,0,2,1.0,0.0,12,1.0
1,22,9,244,3822,34,1.0,0.0,255,1.0
0,14,9,1008,0,179,1.0,0.0,255,1.0
2,45,9,49,0,2,1.0,0.0,255,1.0
1,55,9,125,188,2,1.0,0.0,129,0.51
2,11,9,44,44,179,1.0,0.0,254,1.0
1,22,9,238,397,4,1.0,0.0,255,1.0
1,55,2,0,15,1,1.0,0.0,88,0.34
1,22,9,338,278,20,1.0,0.0,255,1.0
1,45,1,0,0,261,0.07,0.06,17,0.07
1,0,4,1095,7149,1,1.0,0.0,7,0.35
2,11,9,44,134,40,1.0,0.0,216,0.88
1,45,1,0,0,299,0.02,0.06,7,0.03
1,22,4,55744,0,11,1.0,0.0,244,0.96
1,45,1,0,0,126,0.02,0.07,2,0.01
1,24,5,0,0,132,0.02,0.1,2,0.01
1,45,5,0,0,281,0.03,0.06,9,0.04
1,21,5,0,0,279,0.04,0.06,11,0.04
2,45,9,1,1,38,0.03,0.34,1,0.0
1,49,9,663,335,1,1.0,0.0,203,0.74
1,22,9,283,2531,11,1.0,0.0,63,1.0
1,18,9,158,595,1,1.0,0.0,87,0.34
1,19,9,283618,0,2,1.0,0.0,26,1.0
1,22,9,345,443,2,1.0,0.0,255,1.0
1,45,1,0,0,273,0.07,0.06,19,0.07
1,45,5,0,0,187,0.09,0.09,17,0.07
1,55,9,121,174,1,1.0,0.0,86,0.34
1,43,1,0,0,3,0.33,1.0,50,0.25
1,43,2,0,36,3,0.33,1.0,60,0.24
1,22,9,277,9925,2,1.0,0.0,237,1.0
1,22,9,279,877,1,1.0,0.0,255,1.0
1,22,5,0,0,13,1.0,0.0,244,0.96
1,18,9,162,599,1,1.0,0.0,4,0.44
1,45,5,0,0,137,0.03,0.1,4,0.02
1,45,5,0,0,132,0.14,0.06,18,0.07
1,45,1,0,0,260,0.07,0.06,19,0.07
1,22,9,323,2537,37,1.0,0.0,255,1.0
1,22,9,214,24199,4,1.0,0.0,255,1.0
1,40,1,0,0,2,0.5,1.0,9,0.04
1,45,5,0,0,40,0.03,0.2,1,0.0
1,22,9,205,2080,10,1.0,0.0,30,1.0
1,45,5,0,0,114,0.12,0.06,14,0.05
2,45,9,48,0,4,1.0,0.0,254,1.0
1,45,5,0,0,286,0.06,0.06,17,0.07
1,55,9,0,44,1,1.0,0.0,173,0.68
2,11,9,46,46,112,1.0,0.0,247,0.97
1,45,1,0,0,245,0.05,0.07,13,0.05
2,45,9,41,0,2,1.0,0.0,254,1.0
1,22,9,235,2022,17,1.0,0.0,255,1.0
1,22,9,190,296,9,1.0,0.0,255,1.0
1,22,9,244,4635,2,1.0,0.0,255,1.0
1,55,9,120,174,2,1.0,0.0,224,0.88
1,22,9,244,1047,4,1.0,0.0,255,1.0
1,55,5,0,0,122,0.02,0.07,3,0.01
1,22,9,344,420,5,1.0,0.0,125,1.0
1,22,9,304,3384,2,1.0,0.0,255,1.0
1,19,9,12,0,2,1.0,0.0,24,1.0
1,22,9,230,64498,1,1.0,0.0,255,1.0
1,45,5,0,0,253,0.06,0.06,15,0.06
2,11,9,45,134,77,1.0,0.0,255,1.0
1,10,1,0,0,286,0.07,0.06,19,0.07
1,55,9,121,174,2,1.0,0.0,54,0.21
1,58,2,0,0,116,0.14,0.06,16,0.06
1,22,9,54540,8314,2,1.0,0.0,253,0.99
2,45,9,54,51,511,1.0,0.0,255,1.0
1,22,9,173,3917,4,1.0,0.0,255,1.0
1,22,9,228,45699,1,1.0,0.0,255,1.0
1,22,9,297,1410,17,1.0,0.0,255,1.0
2,45,9,48,48,3,1.0,0.0,255,1.0
1,22,5,0,0,15,1.0,0.0,244,0.96
1,22,9,221,871,8,1.0,0.0,255,1.0
1,18,9,158,595,1,1.0,0.0,33,0.54
2,11,9,44,112,1,1.0,0.0,175,0.98
1,49,9,1043,331,1,1.0,0.0,44,0.7
1,22,9,237,905,12,1.0,0.0,190,1.0
2,45,9,105,145,2,1.0,0.0,254,1.0
1,45,9,6,0,510,0.0,1.0,1,0.0
1,22,9,321,3363,37,1.0,0.0,255,1.0
2,45,9,55,56,510,1.0,0.0,255,1.0
1,18,9,160,597,1,1.0,0.0,14,0.05
1,22,4,72564,0,9,1.0,0.0,244,0.96
1,45,5,0,0,237,0.01,0.07,3,0.01
0,13,9,8,0,1,1.0,0.0,42,1.0
1,18,9,26,157,1,1.0,0.0,95,0.48
1,55,9,0,44,1,1.0,0.0,229,0.9
1,19,9,151,0,4,1.0,0.0,10,0.24
1,22,9,333,6284,6,1.0,0.0,255,1.0
1,22,9,345,263,25,1.0,0.0,255,1.0
1,45,1,0,0,207,0.01,0.07,2,0.01
1,3,9,10,35,1,1.0,0.0,1,0.02
1,45,1,0,0,2,0.5,1.0,1,0.0
2,11,9,43,130,143,1.0,0.0,255,1.0
1,22,9,321,7533,7,1.0,0.0,255,1.0
0,14,9,520,0,391,1.0,0.0,255,1.0
1,22,9,242,255,18,1.0,0.0,255,1.0
1,22,9,215,190,20,1.0,0.0,255,1.0
1,45,1,0,0,226,0.03,0.07,6,0.02
1,22,9,299,3200,13,1.0,0.0,255,1.0
1,43,9,32,93,1,1.0,0.0,82,0.84
1,45,1,0,0,224,0.02,0.07,5,0.02
1,45,1,0,0,244,0.02,0.07,6,0.02
1,22,9,204,3096,1,1.0,0.0,255,1.0
1,49,9,0,83,1,1.0,0.0,201,0.85
1,18,9,158,597,1,1.0,0.0,66,0.33
1,22,9,235,33650,1,1.0,0.0,255,1.0
1,45,1,0,0,196,0.02,0.07,4,0.5
1,40,1,0,0,461,0.0,1.0,1,0.0
1,22,9,294,276,9,1.0,0.0,255,1.0
1,18,9,156,595,1,1.0,0.0,6,0.75
1,55,8,0,44,1,1.0,0.0,139,0.55
2,45,9,55,53,509,1.0,0.0,255,1.0
1,22,9,251,3984,6,1.0,0.0,255,1.0
1,45,1,0,0,242,0.04,0.06,9,0.04
2,45,9,1,1,132,0.01,0.97,1,0.0
1,45,1,0,0,280,0.07,0.06,20,0.08
1,55,9,0,44,1,1.0,0.0,168,0.66
1,4,1,0,0,242,0.05,0.06,12,0.05
1,40,1,0,0,472,0.0,1.0,1,0.0
1,54,1,0,0,214,0.08,0.07,18,0.07
2,45,9,1,0,82,0.06,0.51,5,0.02
1,49,9,2027,328,1,1.0,0.0,172,0.76
1,22,4,57964,0,46,1.0,0.0,255,1.0
1,22,9,233,525,4,1.0,0.0,255,1.0
2,45,9,54,54,509,1.0,0.0,255,1.0
1,22,9,226,26153,14,1.0,0.0,255,1.0
0,14,9,1480,0,3,1.0,0.0,3,0.01
1,22,9,338,709,18,1.0,0.0,255,1.0
1,49,9,1372,283,2,1.0,0.0,146,0.7
1,38,5,0,0,131,0.02,0.1,2,0.01
1,43,9,32,93,1,1.0,0.0,242,0.95
1,45,5,0,0,122,0.01,0.09,1,0.0
2,45,9,43,0,4,1.0,0.0,253,0.99
1,45,1,0,0,294,0.05,0.06,16,0.06
1,55,8,0,44,1,1.0,0.0,146,0.57
1,55,9,0,44,1,1.0,0.0,157,0.62
1,18,9,227,765,1,1.0,0.0,27,0.23
1,22,9,302,4768,10,1.0,0.0,255,1.0
1,55,9,123,174,1,1.0,0.0,254,1.0
1,22,4,55744,1,47,1.0,0.0,253,0.99
1,22,9,218,241,3,1.0,0.0,251,1.0
1,45,1,0,0,221,0.08,0.06,18,0.07
1,43,9,25,93,1,1.0,0.0,237,0.93
1,45,1,0,0,280,0.04,0.06,11,0.04
1,45,1,0,0,210,0.03,0.07,7,0.03
1,22,9,252,9708,10,1.0,0.0,255,1.0
1,43,9,28,93,1,1.0,0.0,140,0.55
0,13,9,40008,0,3,1.0,0.0,145,0.5
2,11,9,46,46,147,0.99,0.01,254,1.0
1,17,5,0,0,1,1.0,0.0,1,0.0
1,22,9,246,6461,7,1.0,0.0,255,1.0
1,45,10,0,0,1,1.0,0.0,1,0.01
2,45,9,1,0,139,0.42,0.29,64,0.25
1,62,1,0,0,248,0.03,0.06,7,0.03
1,49,9,1689,332,1,1.0,0.0,69,0.42
1,45,1,0,0,104,0.19,0.07,20,0.08
1,61,1,0,0,280,0.07,0.06,19,0.07
1,45,5,0,0,284,0.04,0.06,12,0.05
1,18,9,160,597,1,1.0,0.0,103,0.4
1,43,9,32,93,1,1.0,0.0,92,0.85
1,45,1,0,0,288,0.03,0.06,9,0.04
1,45,1,0,0,143,0.13,0.06,18,0.07
2,11,9,45,45,122,1.0,0.0,255,1.0
2,11,9,43,43,150,1.0,0.0,254,1.0
1,22,9,224,1085,6,1.0,0.0,255,1.0
1,22,9,232,1504,1,1.0,0.0,255,1.0
1,22,9,342,15755,13,1.0,0.0,255,1.0
1,22,9,217,1370,5,1.0,0.0,255,1.0
1,22,9,216,557,1,1.0,0.0,255,1.0
1,5,5,0,0,117,0.03,0.08,4,0.02
1,43,9,31,93,1,1.0,0.0,234,0.92
1,22,9,326,242,3,1.0,0.0,255,1.0
1,55,9,118,2425,1,1.0,0.0,4,0.02
1,43,9,30,93,1,1.0,0.0,249,0.98
1,43,2,0,36,4,0.25,1.0,35,0.15
1,52,2,0,0,265,0.07,0.06,19,0.07
1,45,1,0,0,221,0.03,0.06,7,0.03
1,55,9,0,15,1,1.0,0.0,35,0.14
2,45,9,53,55,508,1.0,0.0,255,1.0
1,22,9,306,1380,4,1.0,0.0,241,0.95
1,49,9,2599,293,2,1.0,0.0,239,0.94
1,45,1,0,0,144,0.12,0.06,17,0.07
1,43,9,32,93,1,1.0,0.0,229,0.9
1,22,9,204,333,4,1.0,0.0,255,1.0
1,45,5,0,0,294,0.06,0.05,19,0.07
1,45,1,0,0,137,0.05,0.06,7,0.03
1,45,5,0,0,151,0.08,0.09,12,0.05
0,13,9,18,0,1,1.0,0.0,71,1.0
1,22,9,303,4924,4,1.0,0.0,255,1.0
1,22,9,240,1535,4,1.0,0.0,249,1.0
1,45,5,0,0,140,0.07,0.09,10,0.04
1,22,9,344,274,9,1.0,0.0,255,1.0
1,22,9,326,2445,33,1.0,0.0,255,1.0
1,22,9,317,32073,21,1.0,0.0,255,1.0
1,45,1,0,0,109,0.17,0.06,18,0.07
1,24,1,0,0,2,0.5,1.0,58,0.2
1,22,9,324,1415,6,1.0,0.0,21,1.0
1,22,9,432,1526,5,1.0,0.0,231,1.0
1,22,9,54540,8314,5,1.0,0.0,253,0.99
1,45,2,0,0,257,0.04,0.07,10,0.04
1,43,2,0,36,3,0.33,1.0,58,0.24
1,45,1,0,0,92,0.1,0.08,9,0.04
1,22,9,288,1553,9,1.0,0.0,255,1.0
1,45,1,0,0,244,0.07,0.07,16,0.06
1,55,8,0,44,1,1.0,0.0,144,0.56
1,49,9,1564,407,1,1.0,0.0,124,0.67
2,45,9,47,0,6,1.0,0.0,255,1.0
1,40,2,0,0,290,0.01,0.06,3,0.01
1,24,1,0,0,3,0.33,0.67,64,0.25
1,22,9,306,1380,6,1.0,0.0,240,0.94
2,40,9,40,40,1,1.0,0.0,1,0.01
1,55,2,15,94,4,0.5,0.75,127,0.5
1,22,9,299,305,8,1.0,0.0,255,1.0
1,9,2,0,0,275,0.06,0.07,17,0.07
1,49,9,121,233,1,1.0,0.0,106,0.68
1,43,9,31,93,1,1.0,0.0,204,0.8
1,22,9,251,1407,3,1.0,0.0,255,1.0
1,22,9,192,3717,1,1.0,0.0,188,1.0
1,45,1,0,0,2,0.5,1.0,1,0.0
1,22,9,219,1454,21,1.0,0.0,255,1.0
0,13,9,18,0,1,1.0,0.0,42,1.0
1,24,5,0,0,152,0.08,0.09,12,0.05
1,45,5,0,0,276,0.04,0.06,10,0.04
0,13,9,20,0,1,1.0,0.0,96,1.0
1,18,9,161,599,1,1.0,0.0,20,0.44
1,22,9,256,2669,1,1.0,0.0,255,1.0
1,22,9,358,1974,4,1.0,0.0,255,1.0
1,40,1,0,0,458,0.0,1.0,1,0.0
1,24,2,0,44,2,0.5,1.0,29,0.11
1,22,9,338,9979,5,1.0,0.0,255,1.0
1,22,9,315,4597,8,1.0,0.0,255,1.0
1,55,9,0,44,1,1.0,0.0,243,0.95
0,13,9,20,0,1,1.0,0.0,64,1.0
1,22,9,322,4142,1,1.0,0.0,244,1.0
1,55,9,120,174,1,1.0,0.0,252,0.99
1,18,9,218,757,1,1.0,0.0,4,0.13
1,17,2,0,0,8,0.38,0.25,59,0.23
1,22,9,324,2311,7,1.0,0.0,255,1.0
2,45,9,1,1,24,0.04,0.71,1,0.0
2,45,9,55,56,511,1.0,0.0,255,1.0
1,22,9,304,2698,4,1.0,0.0,174,0.68
0,13,9,20,0,1,1.0,0.0,147,1.0
1,49,9,673,330,1,1.0,0.0,144,0.75
2,45,9,45,0,5,1.0,0.0,254,1.0
1,42,1,0,0,298,0.07,0.06,20,0.08
1,49,9,2599,293,2,1.0,0.0,178,0.7
1,22,5,0,0,62,1.0,0.0,255,1.0
1,22,9,150,431,1,1.0,0.0,47,1.0
2,11,9,45,115,3,1.0,0.0,228,0.89
1,63,1,0,0,280,0.01,0.06,2,0.01
1,55,9,120,174,1,1.0,0.0,255,1.0
1,22,9,240,3855,2,1.0,0.0,255,1.0
1,22,9,293,3765,4,1.0,0.0,255,1.0
1,22,9,287,468,1,1.0,0.0,255,1.0
2,45,9,42,0,3,1.0,0.0,255,1.0
1,45,1,0,0,236,0.01,0.06,3,0.01
1,22,9,235,1712,13,1.0,0.0,255,1.0
2,11,9,46,76,151,1.0,0.0,255,1.0
1,45,1,0,0,129,0.09,0.07,11,0.04
1,23,1,0,0,130,0.05,0.06,7,0.03
1,55,9,127,174,1,1.0,0.0,254,1.0
1,18,9,160,595,1,1.0,0.0,21,0.88
1,22,9,233,3222,6,1.0,0.0,133,0.52
1,22,9,340,3641,21,1.0,0.0,255,1.0
1,1,9,181832,24172,1,1.0,0.0,2,0.01
1,22,9,258,3502,31,1.0,0.0,255,1.0
1,22,1,0,0,63,0.3,0.06,59,0.23
2,11,9,74,43,155,1.0,0.0,239,0.94
2,45,9,52,49,511,1.0,0.0,255,1.0
1,22,9,279,8856,7,1.0,0.0,255,1.0
1,45,1,0,0,253,0.06,0.06,14,0.05
1,49,9,779,333,2,1.0,0.0,148,0.76
1,18,9,162,597,1,1.0,0.0,14,0.82
1,55,8,0,44,1,1.0,0.0,94,0.37
1,22,9,329,960,20,1.0,0.0,255,1.0
2,11,9,45,45,6,1.0,0.0,250,0.98
1,19,9,16115,0,5,1.0,0.0,78,0.43
0,14,9,1032,0,226,1.0,0.0,255,1.0
1,22,9,339,1576,15,1.0,0.0,255,1.0
1,43,9,30,93,1,1.0,0.0,244,0.96
1,22,9,280,2719,4,1.0,0.0,255,1.0
0,14,9,1032,0,393,1.0,0.0,255,1.0
1,22,9,54540,8314,5,1.0,0.0,239,0.94
1,22,9,298,2701,3,1.0,0.0,255,1.0
0,14,9,1032,0,511,1.0,0.0,125,0.49
1,19,9,59,0,12,1.0,0.0,60,0.39
1,22,9,54540,8314,4,1.0,0.0,255,1.0
1,17,9,10,141,1,1.0,0.0,16,0.09
1,22,9,0,2336,9,1.0,0.0,255,1.0
1,43,9,32,93,1,1.0,0.0,211,0.92
1,40,1,0,0,414,0.0,1.0,1,0.0
1,55,9,128,174,1,1.0,0.0,170,0.67
1,43,9,0,0,3,0.33,1.0,22,0.09
1,19,9,12,0,2,1.0,0.0,16,1.0
1,19,9,283618,0,2,1.0,0.0,14,1.0
1,55,9,0,44,1,1.0,0.0,211,0.83
1,49,9,853,330,1,1.0,0.0,184,0.68
1,22,1,0,0,1,1.0,0.0,252,0.99
1,45,1,0,0,245,0.03,0.07,7,0.03
1,4,5,0,0,138,0.02,0.11,3,0.01
2,11,9,43,43,122,1.0,0.0,255,1.0
2,45,9,1,1,72,0.07,0.88,5,0.02
1,22,5,0,0,266,0.03,0.06,7,0.03
1,2,5,0,0,244,0.07,0.06,17,0.07
1,45,5,0,0,112,0.05,0.07,6,0.02
1,45,1,0,0,129,0.1,0.06,13,0.05
2,45,9,28,0,10,1.0,0.0,10,0.33
1,45,5,0,0,294,0.05,0.05,14,0.05
1,52,1,0,0,1,1.0,0.0,50,0.19
1,40,5,0,0,472,0.0,1.0,1,0.0
1,52,1,0,0,3,0.33,1.0,44,0.17
1,22,9,206,6156,11,1.0,0.0,249,1.0
1,22,9,359,576,5,1.0,0.0,253,1.0
1,22,9,204,4929,2,1.0,0.0,255,1.0
1,55,9,118,174,1,1.0,0.0,96,0.38
1,40,1,0,0,1,1.0,0.0,11,0.04
1,55,9,123,174,1,1.0,0.0,123,0.48
2,40,9,146,146,1,1.0,0.0,21,0.45
1,22,5,0,0,37,1.0,0.0,255,1.0
1,55,9,0,15,1,1.0,0.0,93,0.36
1,48,2,0,0,108,0.07,0.06,8,0.03
1,22,4,75484,0,62,1.0,0.0,253,0.99
1,26,1,0,0,133,0.12,0.06,16,0.06
1,55,9,24,109,1,1.0,0.0,84,0.33
1,22,9,353,773,18,1.0,0.0,255,1.0
1,40,1,0,0,437,0.0,1.0,1,0.0
1,22,5,0,0,49,1.0,0.0,255,1.0
1,22,9,312,357,1,1.0,0.0,255,1.0
1,45,5,0,0,139,0.05,0.09,7,0.03
1,45,1,0,0,199,0.02,0.08,3,0.01
1,22,9,308,375,9,1.0,0.0,255,1.0
1,40,1,0,0,1,1.0,0.0,5,0.1
2,45,9,105,0,1,1.0,0.0,203,0.99
1,22,9,357,7332,11,1.0,0.0,255,1.0
1,22,9,54540,8314,4,1.0,0.0,250,0.98
1,22,9,232,14086,1,1.0,0.0,255,1.0
2,11,9,46,46,112,1.0,0.0,255,1.0
2,45,9,1,0,43,0.02,0.35,1,0.0
2,45,9,1,0,38,0.03,0.29,1,0.0
1,55,5,0,0,137,1.0,0.0,255,1.0
1,22,9,272,2163,21,1.0,0.0,255,1.0
1,22,9,158,1263,5,1.0,0.0,255,1.0
1,45,10,0,0,1,1.0,0.0,1,0.01
1,22,9,202,3848,13,1.0,0.0,255,1.0
1,22,9,217,2445,11,1.0,0.0,255,1.0
2,45,9,1,1,125,0.01,1.0,1,0.0
1,22,9,396,633,16,1.0,0.0,255,1.0
0,14,9,1032,0,255,1.0,0.0,255,1.0
1,49,9,2867,376,1,1.0,0.0,26,0.1
1,45,1,0,0,3,0.33,1.0,1,0.0
0,14,9,1008,0,158,1.0,0.0,255,1.0
1,55,9,120,174,2,1.0,0.0,254,1.0
2,45,9,46,46,67,1.0,0.0,255,1.0
0,14,9,1008,0,441,1.0,0.0,255,1.0
1,49,9,0,87,2,0.5,1.0,91,0.21
1,18,5,0,0,149,0.01,0.11,1,0.0
1,22,9,233,396,17,1.0,0.0,255,1.0
1,61,5,0,0,161,0.1,0.09,16,0.06
1,45,1,0,0,222,0.08,0.07,18,0.07
1,22,9,207,817,8,1.0,0.0,255,1.0
1,22,9,227,309,6,1.0,0.0,255,1.0
1,12,2,0,0,203,0.05,0.06,10,0.04
