protocol_type,service,flag,src_bytes,dst_bytes,count,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate
1,40,1,0,0,436,0.0,1.0,1,0.0
1,22,9,327,10931,19,1.0,0.0,255,1.0
1,22,9,228,1462,7,1.0,0.0,255,1.0
2,11,9,85,45,125,1.0,0.0,234,0.92
1,22,9,228,638,2,1.0,0.0,255,1.0
1,22,9,296,1724,9,1.0,0.0,125,1.0
1,22,9,242,267,2,1.0,0.0,255,1.0
1,49,9,794,333,1,1.0,0.0,141,0.72
1,18,9,26,157,1,1.0,0.0,61,0.47
1,55,9,24,109,4,0.5,0.75,85,0.33
1,19,9,12,0,2,1.0,0.0,6,1.0
2,45,9,105,147,1,1.0,0.0,121,1.0
1,22,9,283,8541,21,1.0,0.0,255,1.0
1,45,1,0,0,252,0.04,0.07,11,0.04
1,22,9,309,1212,4,1.0,0.0,255,1.0
2,11,9,42,42,7,1.0,0.0,201,1.0
1,22,9,286,332,13,1.0,0.0,255,1.0
1,55,2,0,0,77,0.26,0.05,60,0.24
2,45,9,54,51,338,1.0,0.0,255,1.0
1,22,9,315,4485,3,1.0,0.0,255,1.0
1,55,9,24,109,4,0.5,0.75,86,0.33
1,18,9,162,597,1,1.0,0.0,17,0.07
2,11,9,78,45,82,1.0,0.0,230,0.9
1,18,9,160,597,1,1.0,0.0,10,0.04
1,55,9,0,15,1,1.0,0.0,20,0.08
1,45,1,0,0,265,0.0,1.0,1,0.0
1,22,9,308,3222,5,1.0,0.0,151,0.59
0,14,9,508,0,149,1.0,0.0,255,1.0
1,43,1,0,0,3,0.33,1.0,16,0.06
1,45,1,0,0,106,0.05,0.08,5,0.02
1,19,9,2191,0,13,1.0,0.0,32,0.15
1,22,9,54540,8314,4,1.0,0.0,252,0.99
1,22,4,56504,1,41,1.0,0.0,254,1.0
1,43,2,0,36,1,1.0,0.0,3,0.01
1,45,5,0,0,220,0.05,0.06,10,0.04
1,22,9,217,2015,34,1.0,0.0,255,1.0
0,14,9,1008,0,436,1.0,0.0,255,1.0
1,22,9,350,936,17,1.0,0.0,255,1.0
1,22,5,0,0,10,1.0,0.0,245,0.96
1,45,1,0,0,118,0.15,0.07,18,0.07
1,22,9,321,8422,23,1.0,0.0,255,1.0
1,55,9,0,44,1,1.0,0.0,112,0.44
1,49,9,1617,325,1,1.0,0.0,59,0.69
2,45,9,1,1,144,0.01,0.98,1,0.0
1,45,1,0,0,293,0.05,0.06,15,0.06
1,45,5,0,0,205,0.02,0.07,4,0.02
1,22,4,61504,1,38,1.0,0.0,253,0.99
1,18,9,158,593,1,1.0,0.0,97,0.38
1,22,9,245,301,3,1.0,0.0,255,1.0
1,22,9,295,6308,9,1.0,0.0,255,1.0
1,4,5,0,0,171,0.06,0.09,11,0.04
1,22,4,3944,0,59,1.0,0.0,255,1.0
1,43,5,0,0,1,1.0,0.0,85,0.33
0,13,9,18,0,1,1.0,0.0,4,1.0
1,22,9,302,4301,1,1.0,0.0,255,1.0
1,19,9,283618,0,2,1.0,0.0,6,0.21
1,49,9,828,333,1,1.0,0.0,145,0.42
1,40,1,0,0,398,0.0,1.0,1,0.0
1,22,9,286,6924,4,1.0,0.0,255,1.0
1,22,9,252,1066,2,1.0,0.0,255,1.0
1,22,9,274,1479,2,1.0,0.0,255,1.0
0,14,9,520,0,511,1.0,0.0,251,1.0
1,55,9,0,44,1,1.0,0.0,95,0.37
1,55,2,0,15,4,0.5,0.75,84,0.35
1,22,9,209,11302,1,1.0,0.0,255,1.0
1,22,9,322,998,1,1.0,0.0,255,1.0
1,45,1,0,0,242,0.05,0.06,11,0.04
1,40,4,0,0,1,1.0,0.0,1,0.0
1,55,9,0,44,1,1.0,0.0,199,0.78
1,22,9,334,14386,2,1.0,0.0,255,1.0
1,55,9,0,44,1,1.0,0.0,196,0.77
1,24,2,0,44,2,0.5,1.0,60,0.25
1,22,9,235,2022,17,1.0,0.0,255,1.0
1,49,9,2599,293,3,1.0,0.0,75,0.29
1,22,9,220,2446,5,1.0,0.0,255,1.0
1,22,9,226,10368,16,1.0,0.0,103,1.0
1,22,9,232,384,14,1.0,0.0,255,1.0
1,48,9,0,0,414,0.0,1.0,1,0.0
2,11,9,46,46,185,0.99,0.01,254,1.0
1,22,9,260,1255,24,1.0,0.0,255,1.0
2,11,9,93,45,306,1.0,0.0,210,0.9
1,45,1,0,0,120,0.09,0.07,11,0.04
1,55,9,67,561,1,1.0,0.0,1,0.0
1,45,5,0,0,143,0.01,0.09,1,0.0
1,22,9,54540,8314,5,1.0,0.0,249,0.98
1,19,9,283618,0,2,1.0,0.0,28,0.22
1,24,2,0,44,3,0.33,1.0,35,0.14
1,45,5,0,0,133,0.08,0.06,10,0.04
1,22,9,297,4897,16,1.0,0.0,255,1.0
1,49,9,2599,293,2,1.0,0.0,37,0.15
2,11,9,43,129,135,1.0,0.0,255,1.0
1,24,2,0,44,3,0.33,1.0,59,0.27
1,22,9,54540,8314,5,1.0,0.0,254,1.0
1,49,9,2185,331,1,1.0,0.0,113,0.5
1,18,9,161,597,1,1.0,0.0,105,0.41
1,45,1,0,0,267,0.07,0.07,19,0.07
1,22,9,230,379,4,1.0,0.0,255,1.0
1,22,9,212,315,11,1.0,0.0,255,1.0
1,21,1,0,0,249,0.03,0.07,7,0.03
1,22,9,335,11832,5,1.0,0.0,255,1.0
1,22,9,245,2090,11,1.0,0.0,255,1.0
1,45,5,0,0,180,0.09,0.08,17,0.07
0,14,9,1032,0,232,1.0,0.0,255,1.0
1,22,9,315,976,2,1.0,0.0,251,1.0
1,22,9,216,2721,5,1.0,0.0,255,1.0
0,14,9,520,0,383,1.0,0.0,255,1.0
1,22,9,326,2363,6,1.0,0.0,255,1.0
1,22,9,231,260,1,1.0,0.0,255,1.0
1,22,9,264,29498,1,1.0,0.0,255,1.0
1,43,9,30,93,2,0.5,1.0,217,0.85
1,55,9,24,109,2,1.0,0.0,84,0.33
1,22,9,54540,8314,3,1.0,0.0,254,1.0
1,22,9,208,782,16,1.0,0.0,255,1.0
1,55,9,0,15,1,1.0,0.0,90,0.35
1,28,1,0,0,270,0.04,0.06,12,0.05
1,19,9,740,0,2,1.0,0.0,59,0.27
1,18,9,26,157,1,1.0,0.0,127,0.51
1,55,1,0,0,1,1.0,0.0,21,0.08
1,22,9,254,1512,6,1.0,0.0,255,1.0
0,14,9,1008,0,204,1.0,0.0,255,1.0
1,18,4,0,0,1,1.0,0.0,1,0.0
1,22,9,229,6837,14,1.0,0.0,255,1.0
1,19,9,283618,0,1,1.0,0.0,33,1.0
1,22,9,214,4984,3,1.0,0.0,255,1.0
1,18,9,159,597,1,1.0,0.0,55,0.22
1,55,9,21,104,4,0.5,0.75,98,0.41
1,22,9,246,6530,7,1.0,0.0,255,1.0
1,55,9,127,174,1,1.0,0.0,150,0.59
1,22,4,71584,0,35,1.0,0.0,253,0.99
1,22,9,256,22095,13,1.0,0.0,255,1.0
1,55,9,0,44,1,1.0,0.0,233,0.91
1,49,9,0,87,1,1.0,0.0,67,0.26
1,22,9,331,1078,12,1.0,0.0,255,1.0
2,11,9,46,76,399,1.0,0.01,255,1.0
0,14,9,1008,0,329,1.0,0.0,255,1.0
2,11,9,33,87,1,1.0,0.0,92,0.98
0,14,9,1032,0,511,1.0,0.0,8,0.32
1,45,1,0,0,204,0.0,0.08,1,0.0
1,22,9,299,297,17,1.0,0.0,255,1.0
1,18,9,94,333,1,1.0,0.0,20,0.74
1,55,9,123,174,1,1.0,0.0,250,0.98
2,11,9,1,0,6,0.17,0.67,1,0.0
1,55,9,122,174,1,1.0,0.0,254,1.0
1,22,9,304,7324,38,1.0,0.0,255,1.0
2,45,9,1,0,9,0.11,0.56,1,0.0
1,22,9,371,1297,5,1.0,0.0,255,1.0
1,45,5,0,0,133,0.08,0.06,11,0.04
1,45,1,0,0,278,0.03,0.06,9,0.04
1,18,9,158,595,1,1.0,0.0,87,0.34
1,40,1,0,0,1,1.0,0.0,44,0.17
1,22,5,0,0,11,1.0,0.0,245,0.96
1,61,1,0,0,272,0.03,0.06,8,0.03
1,45,1,0,0,260,0.01,0.06,2,0.01
1,22,9,206,864,4,1.0,0.0,255,1.0
1,27,1,0,0,95,0.03,0.07,3,0.01
1,22,9,222,1565,13,1.0,0.0,255,1.0
1,22,9,218,1025,5,1.0,0.0,255,1.0
1,24,2,0,44,2,0.5,1.0,59,0.24
1,22,1,0,0,1,1.0,0.0,10,0.04
1,22,9,207,773,19,1.0,0.0,255,1.0
1,22,9,284,940,11,1.0,0.0,255,1.0
1,22,9,221,2855,8,1.0,0.0,255,1.0
1,43,9,31,93,1,1.0,0.0,210,0.82
1,22,9,318,12341,4,1.0,0.0,255,1.0
2,45,9,105,0,1,1.0,0.0,233,0.99
2,11,9,42,42,3,1.0,0.0,62,1.0
1,22,9,159,14064,1,1.0,0.0,237,1.0
1,22,9,306,2239,6,1.0,0.0,233,0.91
1,22,9,234,2650,2,1.0,0.0,255,1.0
1,45,1,0,0,221,0.01,0.08,2,0.01
1,55,9,6,54,4,0.5,0.75,5,0.02
1,45,5,0,0,274,0.06,0.06,16,0.06
1,22,9,294,788,1,1.0,0.0,255,1.0
1,45,1,0,0,238,0.02,0.07,4,0.02
1,18,9,156,595,1,1.0,0.0,57,0.22
1,22,9,330,13629,1,1.0,0.0,255,1.0
1,45,5,0,0,220,0.04,0.08,8,0.03
1,24,5,0,0,1,1.0,0.0,86,0.36
1,22,9,295,278,17,1.0,0.0,255,1.0
1,22,9,158,1623,3,1.0,0.0,255,1.0
1,22,9,181,3557,17,1.0,0.0,255,1.0
1,18,9,158,595,1,1.0,0.0,49,0.35
2,45,9,53,55,509,1.0,0.0,255,1.0
0,13,9,18,0,1,1.0,0.0,217,1.0
1,49,9,926,331,1,1.0,0.0,109,0.67
1,45,0,0,0,1,1.0,0.0,1,0.0
1,22,9,219,17128,1,1.0,0.0,255,1.0
1,45,1,0,0,266,0.02,0.06,5,0.02
1,45,5,0,0,124,0.12,0.06,15,0.06
1,40,4,0,0,1,1.0,0.0,1,0.0
1,45,5,0,0,194,0.03,0.09,5,0.02
1,45,1,0,0,226,0.02,0.07,5,0.13
1,58,2,0,0,203,0.01,0.07,2,0.01
2,40,9,1,1,75,0.01,0.81,1,0.0
1,45,1,0,0,2,0.5,1.0,1,0.0
2,45,9,105,146,2,1.0,0.0,219,1.0
1,22,9,54540,8314,3,1.0,0.0,253,0.99
1,18,9,158,595,1,1.0,0.0,2,0.01
1,45,1,0,0,245,0.03,0.07,7,0.03
0,14,9,1480,0,12,1.0,0.0,12,0.05
2,11,9,45,129,11,1.0,0.0,255,1.0
0,13,9,40008,0,3,1.0,0.0,145,0.5
1,49,9,2599,293,3,1.0,0.0,43,0.17
1,45,1,0,0,251,0.02,0.06,4,0.02
1,18,9,162,599,1,1.0,0.0,51,0.2
1,40,1,0,0,488,0.0,1.0,1,0.0
2,45,9,105,146,1,1.0,0.0,247,0.97
1,22,9,246,424,1,1.0,0.0,255,1.0
1,19,9,81,0,1,1.0,0.0,159,0.62
1,19,9,12,0,1,1.0,0.0,79,0.46
1,22,9,301,1654,10,1.0,0.0,255,1.0
2,45,9,54,51,363,1.0,0.0,255,1.0
0,13,9,20,0,1,1.0,0.0,42,1.0
1,22,9,223,411,28,1.0,0.0,255,1.0
1,55,9,126,174,2,1.0,0.0,64,0.25
1,22,9,303,807,2,1.0,0.0,255,1.0
1,22,9,329,1528,6,1.0,0.0,255,1.0
1,37,1,0,0,106,0.08,0.08,8,0.03
1,22,4,78404,0,46,1.0,0.0,255,1.0
2,45,9,105,146,2,0.5,1.0,252,0.99
1,6,1,0,0,243,0.03,0.06,7,0.03
2,45,9,1,1,114,0.01,0.96,1,0.0
1,22,1,0,0,1,1.0,0.0,22,0.09
2,45,9,1,0,142,0.05,0.96,7,0.03
1,43,9,30,93,2,0.5,1.0,245,0.96
1,22,9,253,253,9,1.0,0.0,255,1.0
1,45,1,0,0,105,0.17,0.06,18,0.07
1,27,1,0,0,146,0.14,0.05,20,0.08
1,22,9,277,2362,10,1.0,0.0,255,1.0
1,22,9,282,9364,1,1.0,0.0,255,1.0
1,22,1,0,0,1,1.0,0.0,33,0.13
1,49,9,2599,293,2,1.0,0.0,189,0.74
1,18,9,26,157,1,1.0,0.0,64,0.47
1,19,9,687,0,1,1.0,0.0,56,0.14
1,55,9,0,44,1,1.0,0.0,157,0.62
1,22,9,260,54989,1,1.0,0.0,255,1.0
1,49,9,991,333,1,1.0,0.0,102,0.63
1,22,9,290,888,8,1.0,0.0,255,1.0
1,22,9,54540,8314,5,1.0,0.0,255,1.0
1,22,9,323,660,8,1.0,0.0,255,1.0
1,45,1,0,0,257,0.04,0.05,9,0.04
2,40,9,1,1,281,0.0,1.0,1,0.0
1,22,9,213,2769,24,1.0,0.0,248,1.0
2,11,9,43,133,113,1.0,0.0,255,1.0
1,52,1,0,0,1,1.0,0.0,53,0.2
1,45,1,0,0,132,0.02,0.06,2,0.01
0,57,9,564,0,1,1.0,0.0,1,0.0
2,11,9,46,100,119,1.0,0.0,254,1.0
1,55,9,0,44,1,1.0,0.0,213,0.84
0,14,9,1008,0,444,1.0,0.0,255,1.0
1,43,9,31,93,1,1.0,0.0,236,0.93
1,49,9,4693,332,1,1.0,0.0,198,0.86
1,22,9,321,622,18,1.0,0.0,255,1.0
1,22,9,240,3751,7,1.0,0.0,230,1.0
1,45,1,0,0,508,0.0,0.97,1,0.0
1,45,1,0,0,226,0.03,0.08,6,0.03
1,22,4,56504,1,11,1.0,0.0,243,0.95
1,22,9,206,1024,12,1.0,0.0,255,1.0
1,52,1,0,0,4,0.25,1.0,21,0.08
1,22,4,56504,0,39,1.0,0.0,255,1.0
0,14,9,1480,0,1,1.0,0.0,9,1.0
1,55,9,0,48,4,0.5,0.75,56,0.5
2,45,9,1,1,112,0.01,0.65,1,0.0
1,43,2,0,36,1,1.0,0.0,36,0.14
1,22,9,353,1088,33,1.0,0.0,255,1.0
1,22,9,302,1208,12,1.0,0.0,255,1.0
1,22,9,291,327,1,1.0,0.0,255,1.0
1,22,9,274,1233,16,1.0,0.0,255,1.0
1,55,9,0,44,1,1.0,0.0,202,0.79
0,13,9,20,0,1,1.0,0.0,195,1.0
1,22,9,218,768,9,1.0,0.0,255,1.0
2,40,9,1,1,351,0.0,1.0,1,0.0
1,22,9,296,698,3,1.0,0.0,91,1.0
1,22,9,148,4290,1,1.0,0.0,255,1.0
1,40,4,0,0,1,1.0,0.0,1,0.0
1,55,5,0,0,1,1.0,0.0,86,0.5
1,40,1,0,0,511,0.0,1.0,1,0.0
1,22,9,297,2357,15,1.0,0.0,255,1.0
1,45,1,0,0,224,0.02,0.07,4,0.02
1,22,9,215,402,3,1.0,0.0,255,1.0
1,22,9,329,4555,10,1.0,0.0,191,1.0
0,13,9,8,0,1,1.0,0.0,29,1.0
1,55,9,129,174,1,1.0,0.0,102,0.4
1,55,9,123,174,1,1.0,0.0,60,0.24
1,55,9,127,174,1,1.0,0.0,250,0.98
1,19,9,283618,0,2,1.0,0.0,19,1.0
0,14,9,1032,0,508,1.0,0.0,39,0.15
1,18,9,160,597,1,1.0,0.0,94,0.37
1,55,9,0,44,1,1.0,0.0,219,0.86
1,49,9,0,83,1,1.0,0.0,103,0.44
1,22,5,0,0,270,0.04,0.07,11,0.04
0,14,9,508,0,281,1.0,0.0,255,1.0
0,14,9,1008,0,71,1.0,0.0,255,1.0
1,43,9,28,93,1,1.0,0.0,129,0.88
1,22,9,282,4930,11,1.0,0.0,255,1.0
1,45,5,0,0,140,0.03,0.09,4,0.02
0,14,9,1008,0,17,1.0,0.0,255,1.0
1,45,1,0,0,217,0.07,0.07,15,0.06
1,18,9,110,351,1,1.0,0.0,1,0.01
1,55,9,0,44,1,1.0,0.0,189,0.74
1,22,1,0,0,1,1.0,0.0,1,0.0
1,22,9,286,337,21,1.0,0.0,255,1.0
2,45,9,1,1,96,0.01,0.48,1,0.0
1,55,9,124,174,1,1.0,0.0,242,0.95
1,22,9,250,1800,3,1.0,0.0,242,0.95
1,55,8,0,44,1,1.0,0.0,50,0.2
1,22,9,233,2278,14,1.0,0.0,255,1.0
2,45,9,105,0,1,1.0,0.0,254,1.0
1,43,9,32,93,1,1.0,0.0,26,1.0
1,22,9,293,311,2,1.0,0.0,255,1.0
1,22,4,61504,1,30,1.0,0.0,253,0.99
1,22,9,341,2495,8,1.0,0.0,25,1.0
1,22,9,218,2892,4,1.0,0.0,255,1.0
1,22,4,56504,0,10,1.0,0.0,244,0.96
1,22,9,213,1478,4,1.0,0.0,255,1.0
1,43,9,32,93,1,1.0,0.0,251,0.98
1,22,9,230,480,10,1.0,0.0,255,1.0
1,10,1,0,0,258,0.05,0.05,12,0.05
1,45,1,0,0,128,0.15,0.07,19,0.07
1,7,5,0,0,150,0.01,0.06,1,0.0
1,45,1,0,0,116,0.15,0.06,17,0.07
1,55,9,0,44,2,0.5,1.0,229,0.9
1,22,4,57964,0,81,1.0,0.0,255,1.0
1,22,9,204,495,24,1.0,0.0,255,1.0
1,22,9,256,4926,1,1.0,0.0,241,0.95
1,22,4,1024,0,78,1.0,0.0,255,1.0
2,45,9,46,0,4,1.0,0.0,254,1.0
1,45,1,0,0,133,0.11,0.07,15,0.06
0,13,9,8,0,1,1.0,0.0,42,1.0
0,14,9,1032,0,511,1.0,0.0,158,0.9
2,11,9,33,88,3,0.67,0.67,4,1.0
1,22,9,211,2614,3,1.0,0.0,255,1.0
1,22,9,150,414,1,1.0,0.0,245,1.0
1,22,9,238,1135,16,1.0,0.0,255,1.0
1,22,5,0,0,70,1.0,0.0,255,1.0
1,22,9,290,60131,8,1.0,0.0,255,1.0
1,45,1,0,0,106,0.08,0.07,8,0.03
1,17,9,6,360,1,1.0,0.0,5,0.03
1,54,1,0,0,204,0.06,0.06,13,0.05
1,22,9,235,241,1,1.0,0.0,245,1.0
2,45,9,1,0,113,0.04,0.87,5,0.02
1,55,9,120,2376,1,1.0,0.0,254,1.0
1,22,9,230,349,4,1.0,0.0,255,1.0
1,45,1,0,0,126,0.08,0.06,10,0.04
1,22,9,220,8422,21,1.0,0.0,255,1.0
1,20,1,0,0,203,0.06,0.06,13,0.05
1,45,1,0,0,210,0.02,0.07,4,0.02
1,55,8,120,188,1,1.0,0.0,254,1.0
1,58,2,0,0,200,0.03,0.06,6,0.02
2,45,9,105,146,1,1.0,0.0,127,0.99
1,45,1,0,0,2,0.5,1.0,1,0.0
1,43,9,30,93,1,1.0,0.0,249,0.98
1,40,1,0,0,511,0.0,1.0,1,0.0
1,22,9,297,2247,16,1.0,0.0,255,1.0
2,45,9,52,52,511,1.0,0.0,255,1.0
2,45,9,49,0,5,1.0,0.0,255,1.0
1,22,9,252,1585,6,1.0,0.0,255,1.0
0,14,9,1032,0,418,1.0,0.0,255,1.0
1,22,9,210,303,1,1.0,0.0,255,1.0
1,22,9,228,8824,5,1.0,0.0,253,1.0
1,22,9,304,16684,6,1.0,0.0,245,1.0
1,40,1,0,0,414,0.0,1.0,1,0.0
1,22,9,426,1997,17,1.0,0.0,231,1.0
1,22,9,358,327,1,1.0,0.0,249,1.0
0,14,9,1008,0,30,1.0,0.0,255,1.0
1,22,9,323,972,1,1.0,0.0,241,1.0
1,45,1,0,0,165,0.03,0.07,5,0.02
1,22,9,307,241,4,1.0,0.0,255,1.0
0,14,9,1032,0,343,1.0,0.0,255,1.0
1,22,9,329,7189,8,1.0,0.0,255,1.0
1,22,9,207,2302,20,1.0,0.0,255,1.0
1,22,4,72564,0,13,1.0,0.0,237,0.93
1,22,9,321,709,7,1.0,0.0,253,1.0
1,22,9,54540,8314,2,1.0,0.0,250,0.98
2,11,9,46,155,121,1.0,0.0,255,1.0
1,22,9,186,47824,3,1.0,0.0,255,1.0
1,18,9,156,593,1,1.0,0.0,95,0.37
1,24,1,0,0,2,0.5,1.0,60,0.28
1,45,5,0,0,245,0.04,0.07,11,0.04
1,22,9,187,294,6,1.0,0.0,255,1.0
1,22,9,181,1081,4,1.0,0.0,255,1.0
1,22,9,291,6699,19,1.0,0.0,255,1.0
1,45,1,0,0,242,0.02,0.07,6,0.02
1,45,1,0,0,23,0.13,0.09,3,0.01
1,43,9,26,93,1,1.0,0.0,241,0.95
1,55,9,122,174,2,1.0,0.0,218,0.85
1,24,1,0,0,2,0.5,1.0,13,0.05
1,43,9,30,93,2,0.5,1.0,248,0.97
2,45,9,1,1,27,0.04,0.96,1,0.0
1,22,9,214,12655,24,1.0,0.0,255,1.0
1,40,1,0,0,371,0.0,1.0,1,0.0
1,49,9,1043,389,2,0.5,1.0,175,0.67
1,45,1,0,0,278,0.03,0.06,7,0.03
1,10,1,0,0,242,0.02,0.07,6,0.02
1,23,1,0,0,111,0.12,0.06,13,0.05
2,45,9,105,0,1,1.0,0.0,149,0.99
1,22,9,223,2936,2,1.0,0.0,255,1.0
1,43,9,32,93,1,1.0,0.0,137,0.54
1,40,4,0,0,1,1.0,0.0,1,0.0
1,49,9,1277,330,1,1.0,0.0,145,0.7
1,22,9,257,1296,3,1.0,0.0,255,1.0
0,14,9,1032,0,378,1.0,0.0,255,1.0
1,22,9,54540,8314,3,1.0,0.0,251,0.98
1,22,9,287,181,7,1.0,0.0,255,1.0
1,22,9,223,6085,2,1.0,0.0,255,1.0
1,45,1,0,0,142,0.06,0.06,8,0.03
1,51,5,0,0,267,0.07,0.06,20,0.08
1,24,2,0,44,3,0.33,1.0,59,0.24
1,22,9,302,2343,2,1.0,0.0,112,1.0
0,13,9,20,0,1,1.0,0.0,14,1.0
1,55,9,0,44,1,1.0,0.0,191,0.75
1,22,9,286,920,16,1.0,0.0,255,1.0
2,45,9,45,42,495,1.0,0.0,255,1.0
1,22,9,229,2239,5,1.0,0.0,94,0.37
2,45,9,48,0,5,1.0,0.0,255,1.0
2,11,9,44,44,202,1.0,0.0,255,1.0
1,55,2,0,3,1,1.0,0.0,101,0.4
1,55,8,1,15,1,1.0,0.0,29,0.11
1,22,9,221,1329,8,1.0,0.0,255,1.0
2,11,9,32,95,2,1.0,0.0,129,0.7
1,45,5,0,0,261,0.07,0.06,18,0.07
1,38,2,0,0,244,0.02,0.07,6,0.02
1,22,9,210,1674,5,1.0,0.0,255,1.0
1,22,9,258,388,7,1.0,0.0,255,1.0
1,22,9,161,866,1,1.0,0.0,255,1.0
1,22,9,338,278,20,1.0,0.0,255,1.0
1,4,5,0,0,300,0.05,0.05,14,0.05
1,22,9,205,805,19,1.0,0.0,237,1.0
1,40,1,0,0,436,0.0,1.0,1,0.0
1,49,9,0,83,1,1.0,0.0,191,0.76
1,22,9,305,21955,18,1.0,0.0,255,1.0
1,22,5,0,0,46,1.0,0.0,255,1.0
1,22,9,295,1341,15,1.0,0.0,255,1.0
1,45,1,0,0,246,0.07,0.07,18,0.08
1,45,5,0,0,242,0.05,0.05,13,0.05
0,14,9,1032,0,376,1.0,0.0,255,1.0
1,22,9,320,294,11,1.0,0.0,255,1.0
1,19,9,12,0,1,1.0,0.0,27,1.0
2,45,9,54,52,340,1.0,0.0,255,1.0
1,22,9,54540,8314,2,1.0,0.0,251,0.98
1,22,9,309,17273,13,1.0,0.0,255,1.0
1,45,1,0,0,230,0.04,0.07,9,0.04
1,45,1,0,0,247,0.03,0.06,8,0.03
1,18,9,161,597,1,1.0,0.0,20,0.08
1,22,5,0,0,35,1.0,0.0,255,1.0
0,14,9,1008,0,507,1.0,0.0,255,1.0
1,22,9,364,14744,20,1.0,0.0,255,1.0
1,43,9,28,93,1,1.0,0.0,146,0.57
1,22,9,289,6163,4,1.0,0.0,255,1.0
1,22,9,342,2477,11,1.0,0.0,255,1.0
1,22,9,305,2073,32,1.0,0.0,255,1.0
0,13,9,40008,0,3,1.0,0.0,145,0.38
1,22,5,0,0,60,1.0,0.0,255,1.0
1,18,9,158,595,1,1.0,0.0,4,0.02
2,45,9,1,1,113,0.01,0.61,1,0.0
0,14,9,508,0,14,1.0,0.0,255,1.0
1,22,9,224,1996,16,1.0,0.0,255,1.0
1,22,9,209,753,10,1.0,0.0,255,1.0
2,45,9,55,56,510,1.0,0.0,255,1.0
1,22,9,214,2807,2,1.0,0.0,255,1.0
2,45,9,42,0,4,1.0,0.0,255,1.0
1,40,1,0,0,458,0.0,1.0,1,0.0
1,49,9,859,388,1,1.0,0.0,15,0.06
2,45,9,56,53,333,1.0,0.0,255,1.0
0,59,9,36,0,1,1.0,0.0,64,0.25
1,22,9,294,12279,1,1.0,0.0,255,1.0
1,24,5,0,0,1,1.0,0.0,73,0.34
2,45,9,105,0,2,1.0,0.0,255,1.0
1,22,9,311,1689,13,1.0,0.0,255,1.0
2,45,9,1,1,111,0.01,0.81,1,0.0
1,51,1,0,0,124,0.03,0.06,4,0.02
1,22,9,174,9202,2,1.0,0.0,255,1.0
1,43,9,26,93,1,1.0,0.0,39,0.97
1,22,9,222,8379,8,1.0,0.0,255,1.0
1,24,2,0,44,1,1.0,0.0,38,0.15
1,45,5,0,0,147,0.13,0.06,19,0.07
1,45,5,0,0,210,0.01,0.07,3,0.01
2,11,9,44,115,4,1.0,0.0,225,0.88
1,22,4,57964,0,76,1.0,0.0,253,0.99
2,11,9,45,45,183,1.0,0.0,245,0.96
1,45,1,0,0,155,0.01,1.0,1,0.0
2,11,9,45,45,222,1.0,0.0,255,1.0
1,22,9,357,1158,3,1.0,0.0,243,1.0
1,22,9,227,4494,2,1.0,0.0,255,1.0
1,49,9,2599,293,3,0.67,0.67,58,0.23
1,19,9,12,0,2,1.0,0.0,6,1.0
1,45,1,0,0,117,0.09,0.06,11,0.04
1,45,5,0,0,128,0.1,0.05,13,0.09
1,22,4,87164,0,10,1.0,0.0,255,1.0
0,14,9,1480,0,1,1.0,0.0,15,1.0
1,55,7,0,15,1,1.0,0.0,88,0.35
1,45,5,0,0,128,0.02,0.06,2,0.01
1,19,9,12,0,1,1.0,0.0,1,0.5
1,43,9,28,93,1,1.0,0.0,17,1.0
2,40,9,115,0,47,1.0,0.0,47,0.92
2,45,9,55,51,237,1.0,0.0,255,1.0
1,45,4,0,0,1,1.0,0.0,1,0.0
1,49,9,1378,333,1,1.0,0.0,70,0.56
1,18,9,162,597,1,1.0,0.0,93,0.36
1,49,9,2599,293,2,1.0,0.0,73,0.29
2,45,9,50,48,511,1.0,0.0,255,1.0
1,45,5,0,0,150,0.13,0.06,20,0.08
1,22,9,189,23152,17,1.0,0.0,255,1.0
1,45,5,0,0,224,0.01,0.07,2,0.01
1,22,9,242,2817,2,1.0,0.0,5,1.0
2,45,9,44,0,3,1.0,0.0,253,0.99
1,22,9,219,544,1,1.0,0.0,255,1.0
2,45,9,51,53,507,1.0,0.0,255,1.0
1,40,9,6601,0,19,0.05,0.21,1,0.0
1,22,4,56504,0,11,1.0,0.0,244,0.96
1,24,2,0,44,2,0.5,1.0,29,0.11
2,45,9,105,147,1,1.0,0.0,216,0.99
1,17,9,8,142,1,1.0,0.0,8,0.03
0,14,9,1032,0,510,1.0,0.0,156,0.61
1,55,9,123,174,1,1.0,0.0,165,0.65
1,18,9,26,157,1,1.0,0.0,32,0.53
1,19,9,12,0,2,1.0,0.0,18,1.0
1,19,9,283618,0,2,1.0,0.0,10,0.91
1,22,9,195,2702,5,1.0,0.0,255,1.0
1,24,5,0,0,192,0.1,0.08,20,0.08
1,22,9,195,1831,5,1.0,0.0,255,1.0
1,55,9,90,3178,1,1.0,0.0,16,0.29
1,55,5,0,0,1,1.0,0.0,87,0.35
1,22,5,0,0,51,1.0,0.0,255,1.0
2,45,9,44,0,3,1.0,0.0,254,1.0
1,45,1,0,0,120,0.12,0.06,15,0.06
2,11,9,44,76,182,1.0,0.0,255,1.0
1,54,5,0,0,227,0.04,0.07,10,0.04
